formatted_date,precip_type,temperature_c,apparent_temperature_c,humidity,wind_speed_kmh,visibility_km,pressure_millibars,wind_strength,avg_temperature_c,avg_humidity,avg_wind_speed_kmh
2007-03-22 00:00:00+00:00,rain,4.7111111111111095,1.3833333333333344,0.87,15.134000000000002,14.168000000000005,1004.52,gale,5.000925925925926,0.8191666666666667,10.369741666666668
2007-03-23 00:00:00+00:00,rain,4.161111111111112,0.255555555555556,0.91,18.2574,6.7781,1000.12,gale,6.504166666666666,0.9170833333333334,20.5134125
2007-03-24 00:00:00+00:00,rain,5.516666666666667,2.377777777777778,0.85,15.150100000000002,14.0553,1013.54,gale,6.084027777777777,0.8441666666666667,14.881095833333333
2007-03-25 00:00:00+00:00,rain,4.066666666666666,4.066666666666666,0.86,4.7012,14.9569,1020.71,strong,8.468981481481482,0.72375,12.3104625
2007-03-26 00:00:00+00:00,rain,3.511111111111111,3.511111111111111,0.91,2.1574000000000004,9.982,1024.41,moderate,7.609722222222223,0.79625,8.7584
2007-03-27 00:00:00+00:00,rain,5.088888888888887,3.688888888888889,0.69,6.4722,14.168000000000005,1022.68,gale,7.524768518518518,0.6491666666666667,8.8127375
2007-03-28 00:00:00+00:00,rain,7.399999999999999,3.8333333333333326,0.57,22.684900000000003,14.9569,1022.67,gale,8.583333333333334,0.5745833333333333,16.471641666666667
2007-03-29 00:00:00+00:00,rain,6.849999999999999,4.4722222222222205,0.67,12.236,14.9569,1019.97,gale,8.912962962962963,0.6,13.892958333333334
2007-03-30 00:00:00+00:00,rain,5.927777777777779,5.927777777777779,0.73,4.5402000000000005,14.9569,1016.79,strong,9.030324074074073,0.6554166666666666,11.965654166666667
2007-03-31 00:00:00+00:00,rain,5.238888888888889,3.111111111111112,0.83,9.338,9.982,1022.13,gale,9.643518518518519,0.6541666666666667,5.033933333333334
2007-04-01 00:00:00+00:00,rain,4.927777777777776,3.4222222222222203,0.81,6.7298,9.982,1029.02,gale,9.90162037037037,0.67625,7.295983333333333
2007-04-02 00:00:00+00:00,rain,4.183333333333334,4.183333333333334,0.76,3.4776,14.168000000000005,1021.7,strong,9.794444444444444,0.5625,5.060766666666667
2007-04-03 00:00:00+00:00,rain,6.933333333333332,6.050000000000001,0.61,5.7316,15.681400000000002,1008.76,gale,10.17662037037037,0.5475,6.276987500000001
2007-04-04 00:00:00+00:00,rain,5.966666666666668,2.4277777777777763,0.61,18.9175,14.9569,1012.56,gale,10.376157407407407,0.5516666666666666,13.320066666666667
2007-04-05 00:00:00+00:00,rain,5.255555555555556,3.4500000000000006,0.61,8.0017,14.9569,1015.94,gale,7.702546296296297,0.505,16.067800000000002
2007-04-06 00:00:00+00:00,rain,6.305555555555556,5.477777777777778,0.75,5.2647,14.9569,1018.66,strong,11.146527777777777,0.5604166666666667,13.9365625
2007-04-07 00:00:00+00:00,rain,8.822222222222223,7.33888888888889,0.71,9.4507,14.9569,1019.25,gale,10.898148148148147,0.6062500000000001,10.640087500000002
2007-04-08 00:00:00+00:00,rain,5.316666666666666,2.9888888888888903,0.7,10.2879,14.9569,1020.74,gale,10.287731481481481,0.5579166666666667,11.818070833333332
2007-04-09 00:00:00+00:00,rain,7.022222222222222,5.738888888888888,0.7,7.148400000000001,14.9569,1017.92,gale,11.72824074074074,0.5458333333333333,7.648841666666667
2007-04-10 00:00:00+00:00,rain,11.38888888888889,11.38888888888889,0.6,12.4453,14.9569,1018.53,gale,13.988888888888887,0.54,13.925829166666666
2007-04-11 00:00:00+00:00,rain,7.322222222222223,7.322222222222223,0.81,3.1556,14.9569,1023.13,moderate,12.21574074074074,0.6241666666666666,5.747029166666667
2007-04-12 00:00:00+00:00,rain,7.777777777777778,7.044444444444444,0.83,5.618900000000001,14.9569,1023.66,gale,14.118518518518519,0.6191666666666666,4.868908333333334
2007-04-13 00:00:00+00:00,rain,9.116666666666664,7.827777777777779,0.58,8.758400000000002,14.9569,1023.97,gale,14.830555555555554,0.5583333333333333,8.947575
2007-04-14 00:00:00+00:00,rain,10.388888888888893,10.388888888888893,0.52,10.3201,14.9569,1023.24,gale,14.39189814814815,0.4479166666666667,11.881129166666668
2007-04-15 00:00:00+00:00,rain,9.544444444444444,7.96111111111111,0.51,10.8192,14.9569,1023.18,gale,14.287962962962963,0.45708333333333334,14.628191666666668
2007-04-16 00:00:00+00:00,rain,3.494444444444444,3.494444444444444,0.76,4.4919,14.9569,1022.31,strong,10.839814814814815,0.5066666666666667,11.241154166666668
2007-04-17 00:00:00+00:00,rain,7.522222222222221,7.522222222222221,0.64,4.459700000000001,14.9569,1016.04,strong,11.98425925925926,0.5166666666666667,4.9366625
2007-04-18 00:00:00+00:00,rain,8.56111111111111,6.661111111111112,0.55,11.5276,14.9569,1018.2,gale,13.488657407407407,0.49666666666666665,19.3300625
2007-04-19 00:00:00+00:00,rain,5.744444444444446,5.744444444444446,0.59,4.459700000000001,15.3111,1018.23,strong,9.47962962962963,0.48541666666666666,8.503483333333334
2007-04-20 00:00:00+00:00,rain,6.294444444444443,6.294444444444443,0.65,2.8658,14.9569,1017.49,moderate,12.996527777777777,0.46291666666666664,10.743395833333333
2007-04-21 00:00:00+00:00,rain,5.5777777777777775,4.749999999999998,0.63,5.0071,14.9569,1021.71,strong,11.487731481481482,0.43083333333333335,9.364833333333333
2007-04-22 00:00:00+00:00,rain,2.627777777777776,2.627777777777776,0.66,4.5724,14.9569,1026.4,strong,10.250694444444445,0.45333333333333337,9.3520875
2007-04-23 00:00:00+00:00,rain,5.7055555555555575,5.7055555555555575,0.69,2.1574000000000004,14.9569,1022.01,moderate,11.937962962962963,0.4266666666666667,5.207679166666667
2007-04-24 00:00:00+00:00,rain,10.033333333333337,10.033333333333337,0.77,5.5867,15.3111,1017.52,gale,14.275462962962962,0.5633333333333334,8.7121125
2007-04-25 00:00:00+00:00,rain,9.97777777777778,8.472222222222221,0.83,10.9158,14.9569,1020.72,gale,12.705787037037036,0.73,11.69665
2007-04-26 00:00:00+00:00,rain,8.694444444444445,8.694444444444445,0.84,2.5116,14.0875,1024.14,moderate,14.153009259259258,0.635,7.966145833333333
2007-04-27 00:00:00+00:00,rain,7.705555555555555,7.222222222222222,0.76,4.8461,14.9569,1022.77,strong,14.749305555555557,0.5591666666666667,5.225791666666667
2007-04-28 00:00:00+00:00,rain,11.644444444444446,11.644444444444446,0.57,7.1323,14.9569,1016.81,gale,16.619675925925925,0.45291666666666663,10.179895833333335
2007-04-29 00:00:00+00:00,rain,10.577777777777776,10.577777777777776,0.63,9.2575,14.9569,1014.29,gale,16.95138888888889,0.4945833333333333,14.497379166666667
2007-04-30 00:00:00+00:00,rain,6.383333333333335,6.383333333333335,0.7,4.314800000000001,14.9569,1012.76,strong,12.67662037037037,0.5166666666666667,8.515558333333333
2007-05-01 00:00:00+00:00,rain,5.86111111111111,3.266666666666668,0.4,12.3004,14.9569,1016.87,gale,11.032175925925927,0.3970833333333333,13.466979166666667
2007-05-02 00:00:00+00:00,rain,6.633333333333332,4.788888888888888,0.39,9.2253,14.9569,1017.86,gale,9.821527777777778,0.33166666666666667,10.876220833333335
2007-05-03 00:00:00+00:00,rain,10.78888888888889,10.78888888888889,0.74,3.5420000000000007,11.6886,1014.51,strong,14.408101851851852,0.40625,10.236916666666668
2007-05-04 00:00:00+00:00,rain,13.383333333333336,13.383333333333336,0.83,11.5276,15.005200000000002,1009.58,gale,15.261342592592593,0.6883333333333334,11.995841666666669
2007-05-05 00:00:00+00:00,rain,14.761111111111113,14.761111111111113,0.9,11.3505,14.6671,1007.2,gale,19.01712962962963,0.6666666666666666,10.965441666666669
2007-05-06 00:00:00+00:00,rain,13.32222222222222,13.32222222222222,0.93,6.2468,5.3452,1011.8,gale,14.827777777777778,0.8808333333333334,9.374225000000001
2007-05-07 00:00:00+00:00,rain,11.594444444444443,11.594444444444443,0.82,8.9516,14.9569,1012.09,gale,15.766203703703704,0.7683333333333334,8.3337625
2007-05-08 00:00:00+00:00,rain,12.805555555555554,12.805555555555554,0.86,10.0947,14.876400000000002,1013.74,gale,16.91111111111111,0.65125,11.224383333333334
2007-05-09 00:00:00+00:00,rain,11.533333333333331,11.533333333333331,0.86,5.490100000000001,14.586600000000002,1016.76,strong,13.89050925925926,0.7591666666666667,12.074329166666667
2007-05-10 00:00:00+00:00,rain,12.33888888888889,12.33888888888889,0.84,5.618900000000001,14.168000000000005,1016.66,gale,16.289814814814815,0.73,8.628929166666667
2007-05-11 00:00:00+00:00,rain,15.411111111111111,15.411111111111111,0.72,9.5956,14.9569,1010.67,gale,19.830324074074074,0.58875,13.876858333333333
2007-05-12 00:00:00+00:00,rain,12.17777777777778,12.17777777777778,0.83,11.7852,14.876400000000002,1015.51,gale,17.05324074074074,0.6170833333333333,8.150625
2007-05-13 00:00:00+00:00,rain,14.533333333333331,14.533333333333331,0.71,2.0447,15.3111,1015.23,moderate,20.212962962962965,0.555,8.2371625
2007-05-14 00:00:00+00:00,rain,15.711111111111112,15.711111111111112,0.68,9.4829,14.9569,1011.8,gale,21.678935185185185,0.5379166666666667,11.255241666666668
2007-05-15 00:00:00+00:00,rain,15.25,15.25,0.84,11.2861,11.7369,1011.8,gale,21.397222222222222,0.5883333333333334,11.876433333333333
2007-05-16 00:00:00+00:00,rain,11.405555555555557,11.405555555555557,0.81,6.5205,14.9569,1012.3,gale,15.72800925925926,0.6845833333333333,12.08305
2007-05-17 00:00:00+00:00,rain,12.63888888888889,12.63888888888889,0.71,13.7333,15.3111,1008.47,gale,15.185648148148148,0.6433333333333333,5.807404166666667
2007-05-18 00:00:00+00:00,rain,11.199999999999998,11.199999999999998,0.83,14.1841,11.6081,1011.52,gale,12.430787037037037,0.6875,18.779308333333333
2007-05-19 00:00:00+00:00,rain,12.92777777777778,12.92777777777778,0.91,1.932,8.3398,1014.57,moderate,14.451157407407408,0.8020833333333334,6.284366666666667
2007-05-20 00:00:00+00:00,rain,15.455555555555556,15.455555555555556,0.88,5.2003,14.9569,1016.83,strong,17.918518518518518,0.7795833333333334,3.7506291666666667
2007-05-21 00:00:00+00:00,rain,17.233333333333334,17.233333333333334,0.73,9.0482,14.9569,1014.54,gale,21.899537037037035,0.6375000000000001,11.592
2007-05-22 00:00:00+00:00,rain,15.22222222222222,15.22222222222222,0.82,2.254,14.168000000000005,1013.53,moderate,21.321527777777778,0.6679166666666667,10.275825
2007-05-23 00:00:00+00:00,rain,15.705555555555556,15.705555555555556,0.88,9.66,15.005200000000002,1012.23,gale,21.788194444444443,0.6720833333333333,8.111045833333334
2007-05-24 00:00:00+00:00,rain,16.93888888888889,16.93888888888889,0.84,5.506200000000001,14.168000000000005,1013.33,gale,21.565509259259258,0.6666666666666666,9.144129166666668
2007-05-25 00:00:00+00:00,rain,16.355555555555554,16.355555555555554,0.88,3.6547,12.042800000000002,1010.53,strong,20.106018518518518,0.7566666666666667,8.2613125
2007-05-26 00:00:00+00:00,rain,17.84444444444445,17.84444444444445,0.91,5.361300000000001,8.0983,1009.32,strong,22.787731481481483,0.6775000000000001,8.820116666666667
2007-05-27 00:00:00+00:00,rain,19.1,19.1,0.8,6.5205,14.7959,1005.45,gale,22.881944444444443,0.6520833333333333,9.293054166666666
2007-05-28 00:00:00+00:00,rain,17.38888888888889,17.38888888888889,0.82,13.0732,14.2163,996.78,gale,20.985416666666666,0.6945833333333332,14.040541666666668
2007-05-29 00:00:00+00:00,rain,14.455555555555556,14.455555555555556,0.86,8.3398,11.6886,1004.56,gale,17.55300925925926,0.65625,8.734920833333334
2007-05-30 00:00:00+00:00,rain,10.305555555555554,10.305555555555554,0.87,6.810300000000001,11.3183,1012.31,gale,15.081249999999999,0.7120833333333333,11.907962500000002
2007-05-31 00:00:00+00:00,rain,10.177777777777775,10.177777777777775,0.87,7.1967,14.168000000000005,1014.12,gale,15.129166666666668,0.69375,6.875370833333334
2007-06-01 00:00:00+00:00,rain,14.694444444444445,14.694444444444445,0.86,2.7048,14.9569,1014.07,moderate,17.855092592592595,0.6920833333333333,8.012433333333334
2007-06-02 00:00:00+00:00,rain,12.68888888888889,12.68888888888889,0.9,2.737,9.9015,1016.17,moderate,18.45949074074074,0.7166666666666667,6.720408333333334
2007-06-03 00:00:00+00:00,rain,16.244444444444447,16.244444444444447,0.88,8.3237,14.9569,1017.56,gale,20.81597222222222,0.64625,5.946937500000001
2007-06-04 00:00:00+00:00,rain,16.866666666666667,16.866666666666667,0.87,12.9283,14.2163,1015.87,gale,20.320138888888888,0.7108333333333333,10.10275
2007-06-05 00:00:00+00:00,rain,16.583333333333332,16.583333333333332,0.88,2.9946,14.876400000000002,1014.09,moderate,20.05324074074074,0.7475,9.305129166666667
2007-06-06 00:00:00+00:00,rain,14.755555555555556,14.755555555555556,0.9,3.6064000000000007,14.0875,1015.27,strong,20.188425925925927,0.74625,8.1566625
2007-06-07 00:00:00+00:00,rain,15.36111111111111,15.36111111111111,0.88,6.488300000000001,9.982,1015.2,gale,21.088657407407407,0.6695833333333333,7.254391666666667
2007-06-08 00:00:00+00:00,rain,17.494444444444447,17.494444444444447,0.78,4.1538,14.9569,1016.18,strong,21.86828703703704,0.6129166666666667,5.176820833333333
2007-06-09 00:00:00+00:00,rain,17.049999999999997,17.049999999999997,0.83,4.8622000000000005,14.9569,1015.89,strong,21.8962962962963,0.6408333333333333,6.044208333333334
2007-06-10 00:00:00+00:00,rain,18.45555555555556,18.45555555555556,0.69,13.363,15.3594,1013.29,gale,22.787499999999998,0.5962500000000001,7.4402125
2007-06-11 00:00:00+00:00,rain,15.644444444444442,15.644444444444442,0.88,8.017800000000001,14.9569,1010.58,gale,21.027777777777775,0.6866666666666666,7.729341666666667
2007-06-12 00:00:00+00:00,rain,15.583333333333334,15.583333333333334,0.9,2.6726,8.05,1009.39,moderate,21.160648148148148,0.6687500000000001,6.5439791666666665
2007-06-13 00:00:00+00:00,rain,16.772222222222222,16.772222222222222,0.88,4.2182,9.982,1010.31,strong,22.39814814814815,0.6408333333333334,8.208987500000001
2007-06-14 00:00:00+00:00,rain,18.87222222222222,18.87222222222222,0.83,3.5903,14.9569,1010.12,strong,23.619444444444444,0.6445833333333334,8.0922625
2007-06-15 00:00:00+00:00,rain,19.66666666666667,19.66666666666667,0.84,5.9248,15.3111,1008.5,gale,25.316203703703707,0.59875,9.945104166666667
2007-06-16 00:00:00+00:00,rain,16.62777777777778,16.62777777777778,0.88,5.0393,9.982,1010.86,strong,20.99375,0.7725,6.476895833333334
2007-06-17 00:00:00+00:00,rain,16.894444444444442,16.894444444444442,0.86,3.1073,14.4739,1012.23,moderate,22.669212962962963,0.6116666666666667,5.4317375000000006
2007-06-18 00:00:00+00:00,rain,17.23888888888889,17.23888888888889,0.77,6.359500000000001,14.9569,1013.86,gale,23.8150462962963,0.5870833333333333,11.457833333333333
2007-06-19 00:00:00+00:00,rain,17.861111111111114,17.861111111111114,0.83,3.912300000000001,14.9569,1014.97,strong,23.503703703703703,0.5891666666666667,7.218166666666668
2007-06-20 00:00:00+00:00,rain,19.63888888888889,19.63888888888889,0.86,5.2486,12.4292,1015.54,strong,25.72152777777778,0.5658333333333333,6.307175
2007-06-21 00:00:00+00:00,rain,18.805555555555557,18.805555555555557,0.88,4.8944,8.420300000000001,1012.06,strong,26.628703703703703,0.5479166666666667,14.090854166666668
2007-06-22 00:00:00+00:00,rain,21.011111111111106,21.011111111111106,0.73,16.309300000000004,14.9569,1009.72,gale,24.572222222222223,0.5908333333333333,10.681008333333333
2007-06-23 00:00:00+00:00,rain,16.3,16.3,0.76,3.2039,14.9569,1014.85,moderate,21.599537037037038,0.5920833333333334,11.907291666666667
2007-06-24 00:00:00+00:00,rain,19.022222222222226,19.022222222222226,0.67,4.6690000000000005,14.9569,1015.34,strong,22.94490740740741,0.5095833333333334,6.549345833333334
2007-06-25 00:00:00+00:00,rain,21.04444444444444,21.04444444444444,0.73,6.4561,15.3111,1005.18,gale,26.23888888888889,0.5104166666666666,10.5917875
2007-06-26 00:00:00+00:00,rain,17.11111111111111,17.11111111111111,0.84,3.0268,14.9569,1006.47,moderate,23.135416666666668,0.5058333333333334,14.8603
2007-06-27 00:00:00+00:00,rain,15.63888888888889,15.63888888888889,0.79,4.347,14.9569,1009.36,strong,20.362962962962964,0.5270833333333333,9.519795833333333
2007-06-28 00:00:00+00:00,rain,12.872222222222224,12.872222222222224,0.79,3.4132,14.9569,1015.44,strong,17.79074074074074,0.53,11.878445833333332
2007-06-29 00:00:00+00:00,rain,13.927777777777775,13.927777777777775,0.82,5.796,9.982,1016.82,gale,19.744907407407407,0.51125,7.5508999999999995
2007-06-30 00:00:00+00:00,rain,14.116666666666664,14.116666666666664,0.76,3.3327,15.3111,1016.48,moderate,20.451851851851853,0.5245833333333333,6.033475
2007-07-01 00:00:00+00:00,rain,15.533333333333337,15.533333333333337,0.79,2.9141000000000004,14.9569,1014.29,moderate,22.396990740740744,0.4975,6.675462500000001
2007-07-02 00:00:00+00:00,rain,21.888888888888893,21.888888888888893,0.59,22.2663,15.005200000000002,1010.68,gale,25.267361111111114,0.4870833333333333,10.2778375
2007-07-03 00:00:00+00:00,rain,20.294444444444444,20.294444444444444,0.69,2.5599000000000003,14.9569,1007.76,moderate,22.900462962962962,0.5791666666666667,8.655091666666667
2007-07-04 00:00:00+00:00,rain,14.772222222222224,14.772222222222224,0.82,9.7244,15.005200000000002,1005.97,gale,20.54212962962963,0.6858333333333334,14.739550000000001
2007-07-05 00:00:00+00:00,rain,13.055555555555555,13.055555555555555,0.76,14.5383,14.586600000000002,1011.02,gale,17.413888888888888,0.5670833333333333,23.654925000000002
2007-07-06 00:00:00+00:00,rain,16.133333333333333,16.133333333333333,0.68,11.2217,14.9569,1013.74,gale,19.155324074074073,0.5191666666666667,18.296308333333332
2007-07-07 00:00:00+00:00,rain,15.95,15.95,0.79,4.9105,15.262800000000002,1017.31,strong,21.595601851851853,0.5066666666666667,12.001208333333333
2007-07-08 00:00:00+00:00,rain,17.883333333333333,17.883333333333333,0.69,5.828200000000001,14.9569,1015.84,gale,23.15023148148148,0.4920833333333334,6.901533333333334
2007-07-09 00:00:00+00:00,rain,20.26111111111111,20.26111111111111,0.68,2.8819000000000004,15.005200000000002,1008.4,moderate,26.074537037037036,0.48541666666666666,10.860120833333333
2007-07-10 00:00:00+00:00,rain,13.572222222222225,13.572222222222225,0.8,4.008900000000001,15.3111,1011.01,strong,16.886574074074073,0.75625,13.915095833333334
2007-07-11 00:00:00+00:00,rain,12.82777777777778,12.82777777777778,0.85,6.1985,14.9569,1013.11,gale,16.941898148148148,0.6224999999999999,9.556020833333333
2007-07-12 00:00:00+00:00,rain,12.583333333333334,12.583333333333334,0.79,3.6547,14.9569,1017.95,strong,17.855555555555558,0.5695833333333333,12.710949999999999
2007-07-13 00:00:00+00:00,rain,15.133333333333336,15.133333333333336,0.7,2.898,14.9569,1020.18,moderate,20.0625,0.49541666666666667,10.615266666666667
2007-07-14 00:00:00+00:00,rain,17.711111111111112,17.711111111111112,0.7,3.847900000000001,15.3111,1021.13,strong,24.084953703703704,0.47,7.901075
2007-07-15 00:00:00+00:00,rain,17.76111111111111,17.76111111111111,0.81,0.0,15.826300000000002,1020.82,weak,26.01226851851852,0.4825,7.372458333333333
2007-07-16 00:00:00+00:00,rain,20.22777777777777,20.22777777777777,0.63,2.8014,14.9569,1018.32,moderate,27.175925925925927,0.46,8.031216666666667
2007-07-17 00:00:00+00:00,rain,21.06666666666667,21.06666666666667,0.64,6.1341,14.9569,1016.39,gale,28.480092592592595,0.41625,10.185933333333333
2007-07-18 00:00:00+00:00,rain,21.977777777777774,21.977777777777774,0.66,2.8175000000000003,15.3111,1015.35,moderate,29.856712962962963,0.40958333333333335,9.604991666666667
2007-07-19 00:00:00+00:00,rain,23.96111111111111,23.96111111111111,0.52,2.7853000000000003,14.9569,1013.94,moderate,30.25115740740741,0.41625,6.616429166666666
2007-07-20 00:00:00+00:00,rain,22.68888888888889,22.68888888888889,0.59,5.9409,14.9569,1012.14,gale,30.12939814814815,0.38999999999999996,7.204079166666666
2007-07-21 00:00:00+00:00,rain,21.48888888888889,21.48888888888889,0.66,3.1395,14.9569,1010.46,moderate,29.67175925925926,0.40125000000000005,6.117329166666667
2007-07-22 00:00:00+00:00,rain,22.883333333333333,22.883333333333333,0.52,12.1394,15.3111,1010.05,gale,30.814351851851853,0.3566666666666667,13.707137500000002
2007-07-23 00:00:00+00:00,rain,23.71111111111112,23.71111111111112,0.46,10.5938,15.826300000000002,1005.91,gale,26.96550925925926,0.37875,12.293020833333335
2007-07-24 00:00:00+00:00,rain,17.505555555555553,17.505555555555553,0.71,4.6690000000000005,14.9569,1009.92,strong,27.637962962962963,0.4375,16.9472625
2007-07-25 00:00:00+00:00,rain,14.961111111111112,14.961111111111112,0.67,4.3631,14.9569,1016.42,strong,20.954166666666666,0.47333333333333333,18.567325
2007-07-26 00:00:00+00:00,rain,13.566666666666668,13.566666666666668,0.68,4.6690000000000005,15.3111,1015.8,strong,21.34537037037037,0.4141666666666666,7.7045208333333335
2007-07-27 00:00:00+00:00,rain,18.33333333333333,18.33333333333333,0.57,5.490100000000001,14.9569,1015.77,strong,23.966898148148147,0.4083333333333334,5.364654166666667
2007-07-28 00:00:00+00:00,rain,20.438888888888894,20.438888888888894,0.61,10.143,10.3684,1016.26,gale,27.23125,0.39125000000000004,7.743429166666668
2007-07-29 00:00:00+00:00,rain,23.111111111111107,23.111111111111107,0.55,17.693900000000003,9.982,1013.85,gale,24.719675925925927,0.4816666666666667,12.313816666666668
2007-07-30 00:00:00+00:00,rain,14.133333333333333,14.133333333333333,0.82,6.3434,14.9569,1015.77,gale,17.206712962962964,0.67375,17.731466666666666
2007-07-31 00:00:00+00:00,rain,11.805555555555555,11.805555555555555,0.62,6.423900000000001,15.826300000000002,1016.58,gale,18.094212962962963,0.50375,10.403954166666667
2007-08-01 00:00:00+00:00,rain,12.5,12.5,0.75,3.5903,14.9569,1017.52,strong,18.90023148148148,0.46208333333333335,6.741204166666667
2007-08-02 00:00:00+00:00,rain,15.577777777777776,15.577777777777776,0.64,6.1502,14.9569,1015.57,gale,21.587500000000002,0.4529166666666667,7.622679166666667
2007-08-03 00:00:00+00:00,rain,17.644444444444442,17.644444444444442,0.75,10.706500000000002,15.8746,1017.2,gale,22.8462962962963,0.49583333333333335,11.055333333333335
2007-08-04 00:00:00+00:00,rain,14.1,14.1,0.77,11.3022,14.168000000000005,1018.37,gale,17.44699074074074,0.7091666666666666,12.183004166666668
2007-08-05 00:00:00+00:00,rain,17.372222222222224,17.372222222222224,0.77,10.722600000000002,14.9569,1015.07,gale,20.37800925925926,0.5941666666666666,12.6546
2007-08-06 00:00:00+00:00,rain,17.727777777777774,17.727777777777774,0.84,7.679699999999999,9.982,1013.97,gale,22.320833333333336,0.6604166666666667,10.558245833333334
2007-08-07 00:00:00+00:00,rain,17.666666666666668,17.666666666666668,0.89,8.6618,11.6886,1010.42,gale,22.80972222222222,0.6079166666666667,7.645487500000001
2007-08-08 00:00:00+00:00,rain,16.450000000000003,16.450000000000003,0.86,2.1735,14.9569,1009.43,moderate,24.44861111111111,0.51625,5.3391625000000005
2007-08-09 00:00:00+00:00,rain,19.61111111111111,19.61111111111111,0.8,3.783500000000001,9.5795,1008.91,strong,25.221759259259258,0.5379166666666667,7.489854166666667
2007-08-10 00:00:00+00:00,rain,20.161111111111115,20.161111111111115,0.75,19.014100000000003,15.005200000000002,1007.77,gale,23.966435185185187,0.5841666666666666,8.7402875
2007-08-11 00:00:00+00:00,rain,18.177777777777777,18.177777777777777,0.76,13.5401,15.7297,1007.33,gale,21.064351851851853,0.6820833333333334,9.671404166666667
2007-08-12 00:00:00+00:00,rain,17.655555555555555,17.655555555555555,0.79,10.4006,14.9569,1007.71,gale,19.76527777777778,0.75625,11.230420833333334
2007-08-13 00:00:00+00:00,rain,18.811111111111117,18.811111111111117,0.86,10.4811,14.586600000000002,1008.88,gale,22.75,0.6079166666666667,15.439900000000002
2007-08-14 00:00:00+00:00,rain,17.572222222222223,17.572222222222223,0.74,8.4847,14.9569,1011.88,gale,23.421296296296294,0.5366666666666667,10.176541666666667
2007-08-15 00:00:00+00:00,rain,18.42222222222222,18.42222222222222,0.72,3.719100000000001,14.9569,1013.11,strong,24.75115740740741,0.5025000000000001,6.617100000000001
2007-08-16 00:00:00+00:00,rain,19.55,19.55,0.7,3.0751,14.9569,1013.34,moderate,26.3875,0.4504166666666667,9.832404166666667
2007-08-17 00:00:00+00:00,rain,21.50555555555555,21.50555555555555,0.53,2.8658,14.9569,1012.47,moderate,26.819444444444446,0.4704166666666667,9.5211375
2007-08-18 00:00:00+00:00,rain,20.4,20.4,0.71,21.896,14.9569,1015.53,gale,23.105787037037036,0.6158333333333333,9.659329166666668
2007-08-19 00:00:00+00:00,rain,20.688888888888886,20.688888888888886,0.82,7.0357,15.005200000000002,1013.52,gale,24.204166666666666,0.5966666666666667,10.190629166666668
2007-08-20 00:00:00+00:00,rain,21.21111111111112,21.21111111111112,0.66,10.722600000000002,15.005200000000002,1009.48,gale,24.76111111111111,0.5766666666666667,12.778704166666666
2007-08-21 00:00:00+00:00,rain,17.866666666666664,17.866666666666664,0.82,10.5294,14.9569,1007.23,gale,23.943055555555556,0.5870833333333333,10.9942875
2007-08-22 00:00:00+00:00,rain,21.83333333333333,21.83333333333333,0.6,10.3201,14.9569,1011.57,gale,26.625925925925927,0.53,13.46765
2007-08-23 00:00:00+00:00,rain,22.63888888888889,22.63888888888889,0.7,2.9302,14.9569,1015.27,moderate,29.463194444444444,0.5025000000000001,10.10275
2007-08-24 00:00:00+00:00,rain,22.87777777777778,22.87777777777778,0.68,6.2146,15.439900000000002,1021.6,gale,29.23263888888889,0.4991666666666667,10.9963
2007-08-25 00:00:00+00:00,rain,22.672222222222224,22.672222222222224,0.55,13.1376,14.9569,1021.8,gale,27.277314814814815,0.4504166666666667,11.896558333333333
2007-08-26 00:00:00+00:00,rain,18.4,18.4,0.63,6.7137,14.9569,1020.87,gale,24.916898148148146,0.44916666666666666,13.149675
2007-08-27 00:00:00+00:00,rain,18.01666666666667,18.01666666666667,0.68,8.4686,14.9569,1016.47,gale,23.570138888888888,0.45416666666666666,6.0314625
2007-08-28 00:00:00+00:00,rain,18.811111111111117,18.811111111111117,0.73,5.8604,12.4292,1016.48,gale,21.895370370370372,0.6266666666666667,12.639170833333333
2007-08-29 00:00:00+00:00,rain,16.766666666666666,16.766666666666666,0.76,10.1752,15.278900000000002,1013.06,gale,19.970833333333335,0.6062500000000001,11.218345833333332
2007-08-30 00:00:00+00:00,rain,16.08888888888889,16.08888888888889,0.81,14.168000000000005,14.812,1015.11,gale,18.264583333333334,0.7395833333333334,14.094208333333334
2007-08-31 00:00:00+00:00,rain,16.700000000000003,16.700000000000003,0.68,7.2772,14.9569,1015.41,gale,18.769675925925927,0.5879166666666666,9.761295833333334
2007-09-01 00:00:00+00:00,rain,13.883333333333336,13.883333333333336,0.79,9.6117,14.9569,1018.13,gale,19.22013888888889,0.5816666666666667,14.918662500000002
2007-09-02 00:00:00+00:00,rain,12.03888888888889,12.03888888888889,0.71,4.1216,14.9569,1016.76,strong,17.1224537037037,0.5704166666666667,9.2353625
2007-09-03 00:00:00+00:00,rain,13.32222222222222,13.32222222222222,0.72,9.5151,14.9569,1011.65,gale,18.08888888888889,0.5366666666666667,5.035945833333334
2007-09-04 00:00:00+00:00,rain,10.988888888888887,10.988888888888887,0.88,11.6886,6.8908000000000005,1009.98,gale,13.837731481481482,0.755,18.058833333333336
2007-09-05 00:00:00+00:00,rain,8.638888888888888,7.272222222222224,0.9,8.694,4.1055,1011.1,gale,9.517129629629629,0.855,15.46405
